Method,Optimal_Features,Optimal_AUC,AUC_Std,Reduction_Ratio
RF_Selection_NN_Eval,25,0.8070656069814554,0.036959485548722686,54.54545454545454
Lasso_Selection_NN_Eval,55,0.7833345021037867,0.06480220016103688,0.0
RF_Selection_Attention_Eval,55,0.7832499610409849,0.045826949562836,0.0
FClassif_Selection_LR_Eval,20,0.7709022907900889,0.029220753444838037,63.63636363636363
MutualInfo_Selection_RF_Eval,55,0.6356778868630201,0.04913138055018475,0.0
