#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	99.99999999999999
d__Bacteria;p__Proteobacteria	38.218529999999994
d__Bacteria;p__Firmicutes_A	49.37053
d__Bacteria;p__Firmicutes	10.91924
d__Bacteria;p__Actinobacteriota	1.07021
d__Bacteria;p__Firmicutes_C	0.32184999999999997
d__Bacteria;p__Patescibacteria	0.06174999999999999
d__Bacteria;p__Bacteroidota	0.03768
d__Bacteria;p__Fusobacteriota	0.00021
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	38.218529999999994
d__Bacteria;p__Firmicutes_A;c__Clostridia	49.37053
d__Bacteria;p__Firmicutes;c__Bacilli	10.91924
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	0.75499
d__Bacteria;p__Firmicutes_C;c__Negativicutes	0.32184999999999997
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	0.31522000000000006
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.06174999999999999
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.03768
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	0.00021
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	38.218529999999994
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	48.43213000000001
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	7.6901
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	3.0531
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	0.75499
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	0.64385
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales	0.22035
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	0.29266
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	0.17603999999999997
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	0.1015
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	0.31522000000000006
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.06174999999999999
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.03768
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381	0.00111
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales	0.00078
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	0.00021
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	38.218529999999994
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	48.427420000000005
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	7.5301599999999995
