#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	99.81079999999996
d__Bacteria;p__Firmicutes_A	89.72695999999996
d__Bacteria;p__Firmicutes	4.061839999999999
d__Bacteria;p__Actinobacteriota	3.5907899999999997
d__Bacteria;p__Verrucomicrobiota	0.90978
d__Bacteria;p__Proteobacteria	1.3288200000000001
d__Bacteria;p__Bacteroidota	0.18771000000000002
d__Bacteria;p__Patescibacteria	0.0049
d__Bacteria;p__Firmicutes_A;c__Clostridia	89.72695999999996
d__Bacteria;p__Firmicutes;c__Bacilli	4.061839999999999
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	2.6907799999999997
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	0.90978
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	0.90001
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	1.3288200000000001
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.18771000000000002
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.0049
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	79.29810999999997
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	8.82827
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	3.78576
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	2.6907799999999997
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	0.90978
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	0.90001
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	1.3288200000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	1.0628099999999998
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381	0.30981
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales	0.19454
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.17983000000000002
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.18771000000000002
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39	0.07039000000000001
d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A	0.01716
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales	0.029539999999999997
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	0.0087
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales	0.00388
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.0049
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	79.29810999999997
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	6.27485
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae	3.55455
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	2.1921600000000003
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	2.6907799999999997
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	0.90978
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae	0.84467
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	1.3288200000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.62586
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	0.43694999999999995
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381	0.30981
