#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	99.99996999999999
d__Bacteria;p__Fusobacteriota	18.05907
d__Bacteria;p__Firmicutes_C	32.8399
d__Bacteria;p__Firmicutes	16.59709
d__Bacteria;p__Bacteroidota	12.71382
d__Bacteria;p__Proteobacteria	10.7658
d__Bacteria;p__Actinobacteriota	5.48387
d__Bacteria;p__Desulfobacterota_I	2.33367
d__Bacteria;p__Firmicutes_A	1.1627500000000002
d__Bacteria;p__Patescibacteria	0.044000000000000004
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	18.05907
d__Bacteria;p__Firmicutes_C;c__Negativicutes	32.8399
d__Bacteria;p__Firmicutes;c__Bacilli	16.59709
d__Bacteria;p__Bacteroidota;c__Bacteroidia	12.71382
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	10.7658
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	4.8431
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	2.33367
d__Bacteria;p__Firmicutes_A;c__Clostridia	1.1627500000000002
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	0.64077
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.044000000000000004
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	18.05907
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	20.081
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	16.59709
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	12.71382
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	8.15494
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales	12.7589
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	2.61086
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	4.5587
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales	2.33367
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	1.09397
