#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	99.99254999999997
d__Bacteria;p__Firmicutes_A	55.35007999999998
d__Bacteria;p__Fusobacteriota	23.057850000000002
d__Bacteria;p__Proteobacteria	8.92006
d__Bacteria;p__Firmicutes	7.453969999999998
d__Bacteria;p__Firmicutes_C	2.66523
d__Bacteria;p__Actinobacteriota	1.9305500000000002
d__Bacteria;p__Desulfobacterota_I	0.23327
d__Bacteria;p__Bacteroidota	0.37091
d__Bacteria;p__Patescibacteria	0.01063
d__Bacteria;p__Firmicutes_A;c__Clostridia	55.35007999999998
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	23.057850000000002
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	8.92006
d__Bacteria;p__Firmicutes;c__Bacilli	7.453969999999998
d__Bacteria;p__Firmicutes_C;c__Negativicutes	2.66523
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	1.5301500000000001
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	0.40040000000000003
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	0.23327
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.37091
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.01063
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	51.86618999999998
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	23.057850000000002
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	8.82354
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	4.331369999999999
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	2.46835
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	3.10938
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	2.31879
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	1.5301500000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381	1.11021
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	0.40040000000000003
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales	0.23327
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales	0.19688
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.37091
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.09652
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales	0.04082
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	0.01322
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	0.014070000000000001
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.01063
