#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	100.00004
d__Bacteria;p__Proteobacteria	30.73554
d__Bacteria;p__Firmicutes_A	48.22784000000001
d__Bacteria;p__Verrucomicrobiota	5.5719
d__Bacteria;p__Bacteroidota	11.46387
d__Bacteria;p__Firmicutes_C	2.25388
d__Bacteria;p__Firmicutes	0.9677199999999999
d__Bacteria;p__Desulfobacterota_I	0.29662
d__Bacteria;p__Actinobacteriota	0.48267
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	29.78672
d__Bacteria;p__Firmicutes_A;c__Clostridia	48.22784000000001
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	5.5719
d__Bacteria;p__Bacteroidota;c__Bacteroidia	11.46387
d__Bacteria;p__Firmicutes_C;c__Negativicutes	2.25388
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.94882
d__Bacteria;p__Firmicutes;c__Bacilli	0.9677199999999999
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	0.29662
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	0.40296
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	0.07971
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	29.717299999999998
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	36.313520000000004
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	5.5719
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	11.46387
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales	2.25333
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	11.206280000000001
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	0.94882
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	0.8847499999999999
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales	0.29662
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales	0.27168999999999993
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	0.40296
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	0.33569000000000004
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	0.07971
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.06942
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales	0.04563
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381	0.03647
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.08297000000000002
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77	0.01298
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales	0.00348
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales	0.0021
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	0.00055
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	29.717299999999998
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	26.330740000000002
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	5.5719
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	5.93324
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	5.28648
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	2.25333
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	4.9888699999999995
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	11.180250000000003
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	4.355880000000001
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239	0.94882
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	0.56434
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	0.29662
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.44532
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__QAND01	0.21678999999999998
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	0.34041999999999994
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae	0.32041000000000003
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.33148
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.13690000000000002
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	0.19879000000000002
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	0.07148
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae	0.07971
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.06942
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae	0.06234
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.04563
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381	0.03647
