#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	99.80041000000001
d__Bacteria;p__Firmicutes_A	68.95955000000001
d__Bacteria;p__Bacteroidota	17.93217
d__Bacteria;p__Firmicutes_C	2.90954
d__Bacteria;p__Actinobacteriota	5.213010000000001
d__Bacteria;p__Firmicutes	2.4110799999999997
d__Bacteria;p__Desulfobacterota_I	1.76994
d__Bacteria;p__Proteobacteria	0.60512
d__Bacteria;p__Firmicutes_A;c__Clostridia	68.95955000000001
d__Bacteria;p__Bacteroidota;c__Bacteroidia	17.93217
d__Bacteria;p__Firmicutes_C;c__Negativicutes	2.90954
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	4.38959
d__Bacteria;p__Firmicutes;c__Bacilli	2.4110799999999997
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	1.76994
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	0.82342
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.60512
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	28.067339999999994
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	38.77670000000001
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	17.93217
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales	2.83079
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	4.38959
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	2.0788399999999996
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381	1.11184
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales	1.76994
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	0.82342
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	0.5922799999999999
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.30863
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.3253999999999999
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales	0.32193
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.29649
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales	0.07875
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales	0.06531
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77	0.02415
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	0.00684
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	9.51771
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	37.56707000000001
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	9.570839999999999
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	8.282279999999997
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	9.45459
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	2.83079
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	2.00973
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	3.57594
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	3.9854000000000003
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	1.7884299999999997
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381	1.11184
