#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	100.00001999999998
d__Bacteria;p__Firmicutes_A	86.84313999999999
d__Bacteria;p__Firmicutes_C	5.995100000000001
d__Bacteria;p__Firmicutes	3.7027900000000002
d__Bacteria;p__Bacteroidota	0.9520900000000001
d__Bacteria;p__Actinobacteriota	2.02101
d__Bacteria;p__Proteobacteria	0.43777
d__Bacteria;p__Desulfobacterota_I	0.02517
d__Bacteria;p__Patescibacteria	0.022949999999999998
d__Bacteria;p__Firmicutes_A;c__Clostridia	86.84313999999999
d__Bacteria;p__Firmicutes_C;c__Negativicutes	5.995100000000001
d__Bacteria;p__Firmicutes;c__Bacilli	3.7027900000000002
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.9520900000000001
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	1.22946
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	0.79155
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.43777
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	0.02517
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.022949999999999998
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	60.13719999999999
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	25.570359999999997
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	5.995100000000001
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	2.10856
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	1.5849099999999998
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.9520900000000001
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	1.22946
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales	0.73547
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	0.7914
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381	0.322
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.28332
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.15445
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	0.07811000000000001
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales	0.02517
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.022949999999999998
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	0.00932
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales	0.00015
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	60.107749999999996
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	24.53626
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae	5.99009
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae	2.08747
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	1.3759000000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	1.0256699999999999
