#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	99.99995999999997
d__Bacteria;p__Firmicutes_A	69.68656999999999
d__Bacteria;p__Actinobacteriota	22.38716
d__Bacteria;p__Firmicutes	5.88829
d__Bacteria;p__Bacteroidota	1.11353
d__Bacteria;p__Firmicutes_C	0.64895
d__Bacteria;p__Proteobacteria	0.2511
d__Bacteria;p__Desulfobacterota_I	0.01187
d__Bacteria;p__Patescibacteria	0.012490000000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia	69.68656999999999
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	19.58482
d__Bacteria;p__Firmicutes;c__Bacilli	5.88829
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	2.80234
d__Bacteria;p__Bacteroidota;c__Bacteroidia	1.11353
d__Bacteria;p__Firmicutes_C;c__Negativicutes	0.64895
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.2511
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	0.01187
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.012490000000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	65.37642
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	19.58301
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	3.02984
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	2.8483199999999997
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	2.80234
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	0.98017
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	2.9034500000000003
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	1.11353
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales	0.4717
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77	0.3591
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.16727999999999998
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.08381999999999998
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381	0.04946
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	0.17725000000000002
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales	0.01346
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales	0.01187
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	0.01013
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.012490000000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales	0.0025
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales	0.00201
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales	0.00181
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	65.18468999999999
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae	19.33921
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae	2.80694
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	2.84224
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	1.7780500000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.80754
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	2.06752
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.9510000000000001
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.9067300000000001
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	0.4717
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508	0.3591
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	0.41903
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	0.24619000000000002
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae	0.1821
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.16727999999999998
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	0.22290000000000001
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae	0.24380000000000002
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.17071
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	0.17263
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.07886
