#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	99.95452999999999
d__Bacteria;p__Verrucomicrobiota	14.57239
d__Bacteria;p__Firmicutes_A	64.03762
d__Bacteria;p__Proteobacteria	5.73292
d__Bacteria;p__Actinobacteriota	7.6754500000000005
d__Bacteria;p__Firmicutes	3.42863
d__Bacteria;p__Bacteroidota	2.4720899999999997
d__Bacteria;p__Firmicutes_C	1.76499
d__Bacteria;p__Synergistota	0.10647
d__Bacteria;p__Desulfobacterota_I	0.08149
d__Bacteria;p__Fusobacteriota	0.05938
d__Bacteria;p__Patescibacteria	0.0231
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	14.57239
d__Bacteria;p__Firmicutes_A;c__Clostridia	64.03762
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	5.73292
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	6.3156300000000005
d__Bacteria;p__Firmicutes;c__Bacilli	3.42863
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	1.3598199999999998
d__Bacteria;p__Bacteroidota;c__Bacteroidia	2.4720899999999997
d__Bacteria;p__Firmicutes_C;c__Negativicutes	1.76499
d__Bacteria;p__Synergistota;c__Synergistia	0.10647
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	0.08149
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	0.05938
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.0231
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	14.57239
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	34.5591
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	24.65931
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	5.73292
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	6.3156300000000005
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	2.90307
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	4.6459
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	1.3416899999999998
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	2.4720899999999997
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	1.74946
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.4982500000000001
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales	0.10647
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales	0.08149
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381	0.0693
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	0.05938
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales	0.07232000000000001
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.0231
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	0.01797
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales	0.01553
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales	0.01813
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales	0.02291
d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A	0.00934
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales	0.00878
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	14.57239
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	34.37361
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	11.341450000000002
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	5.72755
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	4.52751
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	7.71486
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae	2.8676
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	5.52639
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	4.47352
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	1.75001
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae	1.04456
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	1.01585
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae	0.84914
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	1.27204
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae	0.90032
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.4903600000000001
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae	0.29713
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__UBA1390	0.16125
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	0.10647
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.17238
