"CD001"	"CD002"	"CD003"	"CD004"	"CD005"	"CD006"	"CD007"	"CD008"	"CD009"	"CD010"	"CD011"	"CD012"	"CD013"	"CD014"	"CD015"	"CD016"	"CD017"	"CD018"	"CD019"	"CD020"	"CD021"	"CD022"	"CD023"	"CD024"	"CD025"	"CD026"	"CD028"	"CD029"	"CD030"	"CD031"	"CD032"	"CD033"	"CD034"	"CD035"	"CD036"	"CD037"	"CD038"	"CD039"	"CD040"	"CD041"	"CD042"	"CD043"	"CD044"	"CD045"	"CD046"	"CD047"	"CD048"	"CD049"	"CD050"	"CD051"	"CD052"	"CD053"	"CD054"	"CD055"	"CD056"	"CD057"	"CD059"	"CD060"	"CD061"	"CD062"	"CD063"	"CD064"	"CD065"	"CD066"	"CD067"	"CD068"	"CD069"	"CD070"	"CD071"	"CD072"	"CD073"	"CD074"	"CD075"	"CD076"	"CD078"	"CD079"	"CD080"	"CD081"	"CD082"	"CD083"	"CD084"	"CD085"	"CD086"	"CD087"	"CD088"	"CD089"	"CD090"	"CD091"	"CD092"	"CD093"	"CD094"	"CD095"	"CD096"	"CD097"	"CD098"	"CD099"	"CD100"	"CD101"	"CD102"	"CD103"	"CD105"	"CD106"	"CD107"	"CD108"	"CD109"	"CD112"	"CD113"	"CD114"	"CD115"	"CD116"	"CD118"	"CD119"	"CD120"	"CD121"	"CD122"	"CD123"	"CD124"	"CD125"	"CD126"	"CD127"	"CD128"	"CD129"	"CD130"	"CD131"	"CD132"	"CD133"	"CD134"	"CD135"	"CD136"	"CD137"	"CD138"	"CD139"	"CD140"	"CD141"	"CD142"	"CD143"	"CD144"	"CD145"	"CD146"	"CD147"	"CD151"	"CD153"	"CD154"	"CD155"	"CD156"	"CD157"	"CD158"	"CD159"	"CD161"	"CD162"	"CD163"	"CD164"	"CD167"	"CD168"	"CD169"	"CD171"	"CD172"	"CD173"	"CD174"	"CD175"	"CD180"	"CD181"	"CD182"	"CD183"	"CD184"	"ACC0147"	"ACC0163"	"ACC0048"	"ACC0102"	"ACC0034"	"ACC0138"	"ACC0096"	"ACC0049"	"MiRES012"	"ACC0080"	"ACC0032"	"ACC0108"	"ACC0097"	"MiRES005"	"ACC0265"	"ACC0110"	"ACC0192"	"ACC0013"	"ACC0114"	"ACC0136"	"MiRES011"	"ACC0169"	"MiRES003"	"ACC0135"	"ACC0066"	"MiRES009"	"MiREL020"	"ACC0009"	"ACC0031"	"MiRES004"
"CD001"	0	0.660648744927304	0.751414706188222	0.72772841917025	0.675373532341105	0.757394546970409	0.645767404290691	0.739847514033429	0.627515977330035	0.63483530362241	0.68447423367428	0.719205875281019	0.629616045394854	0.740609915602925	0.724934509835106	0.592849316435445	0.685247392515492	0.362660409343977	0.307357328450667	0.643426512589344	0.74441881784781	0.690086892211348	0.657341691142108	0.412319753969279	0.361125218686256	0.471221736790627	0.551772700140312	0.701076948078759	0.434164398600099	0.751419689425586	0.712822744611995	0.653474348925646	0.718853942458364	0.613369999163208	0.733498317506026	0.690399392481538	0.679496080077979	0.583255380720271	0.602650876808984	0.412239409746901	0.718175910915945	0.596335043687797	0.729811122670134	0.690831927419143	0.711392513011787	0.658659161312801	0.423410469959592	0.680821841389195	0.726294474671915	0.402492157311417	0.502970622004344	0.739835645699588	0.699981333650889	0.714947291294287	0.754779443075339	0.537156436233085	0.413524218068788	0.590869449085016	0.572336526199254	0.710539065526892	0.677572249476215	0.730372731008029	0.707026627208666	0.672954694480375	0.794036360892837	0.721205661250456	0.651306000972119	0.607714795920488	0.647475336361499	0.824667983292302	0.708311710569003	0.61668018625847	0.579024705517754	0.373626827069403	0.680310433318106	0.71779450617863	0.592757101548408	0.763069627281949	0.72858026144123	0.761773704482326	0.573301679974261	0.677104645102899	0.756367778528299	0.528176578945972	0.530028313370456	0.426556242746539	0.685040908391242	0.533485953782176	0.513002938042993	0.604342732490424	0.734582991867174	0.653042225670671	0.728421300488201	0.783965763369492	0.733309874303451	0.391575401145705	0.77489584942284	0.629941112684584	0.665649444196488	0.669518874127367	0.7404964913319	0.615710003541707	0.493430619196192	0.516621481869944	0.378856470902374	0.745950130030604	0.414351859686264	0.69694425960489	0.443529343065873	0.680516565607139	0.609737264508983	0.685482384058504	0.606266371796175	0.671240103013251	0.544891545269726	0.655294207211025	0.709868881681854	0.728998957777935	0.622369875382394	0.645045417666452	0.653914269850734	0.424897409400577	0.496815616812286	0.479794508252639	0.497473339155076	0.635957910740686	0.519697131384929	0.732061378013452	0.515596717911255	0.309439279372765	0.438746363164946	0.680456655926086	0.717812551460252	0.736298628194415	0.391558435680013	0.67067862932532	0.565623907415744	0.665741147371061	0.47361880636072	0.603921786421298	0.721383120916148	0.706450626327023	0.640997777645641	0.390385348738544	0.642222490963411	0.578623173343616	0.74335286224104	0.744462061106592	0.566005377450905	0.484751806494205	0.333428361843816	0.588167740084013	0.406730095897286	0.700010530442047	0.62969049138535	0.624525055657837	0.655149769549531	0.660674388400378	0.648655345151479	0.617078010138872	0.737779437563371	0.724882766248792	0.693435745730853	0.739073377887445	0.66934530079712	0.818004749064501	0.779874930443981	0.718165868499445	0.714900129547202	0.494264649712638	0.720340983763133	0.434369150228003	0.645871065960787	0.67384629826997	0.677904843188739	0.716264305180366	0.772054657986246	0.60307241577908	0.689161714146723	0.709846131814404	0.759703557230218	0.434799585898636	0.722997533536117	0.706852022587798	0.694600295447701	0.697744920490818	0.603692765658091	0.779378910989748	0.55076545073409	0.723955855415229	0.718786566807052	0.724239330825653	0.762903945206974	0.720992636646185	0.67798126877993
"CD002"	0.660648744927304	0	0.412040126484137	0.603372164811989	0.415492284985937	0.73011722739549	0.605460946978029	0.704742415175068	0.510908666003654	0.457388000891091	0.457217833707112	0.61933179412932	0.600661845493603	0.626051271127154	0.511644702409024	0.720442675833562	0.648618873600643	0.689340902554037	0.641141283286677	0.619477639157358	0.234400337627078	0.721481271590451	0.630345667439512	0.701647858028146	0.705390071686142	0.677360867424766	0.57858227158511	0.601936216565899	0.664211587551793	0.470374019640734	0.653552986583497	0.670917617322173	0.447723740776213	0.634783981795079	0.544199434089652	0.626770221893252	0.606331998971644	0.616050022150845	0.40665606156218	0.733296706089776	0.599167274715849	0.61012622741324	0.447953960609867	0.625859795901648	0.484928813135489	0.569028414538897	0.710310245338463	0.708303519486261	0.706667132834051	0.73083805039625	0.583206823348535	0.483118839502204	0.553600798958372	0.454288663821414	0.550937627032057	0.571057749316108	0.582267523870072	0.542396154552979	0.641072472178524	0.387980550077535	0.648095957520034	0.24379006480222	0.491857300569091	0.547154716998617	0.641294298795674	0.568359781468687	0.692527505850217	0.592142208022855	0.598870715910776	0.730755163406958	0.408585693671202	0.601372593958534	0.607124198304479	0.608251583189808	0.657701676284472	0.4532359313691	0.551046098432363	0.471449146536669	0.432517787244615	0.623831813474339	0.569370850902718	0.668398112412653	0.519307382597547	0.551610911477389	0.614898275042959	0.638388220133283	0.631601434458876	0.608948526652976	0.639545592512611	0.65008458399875	0.660189973775359	0.419014270876367	0.582063617245205	0.710861940294783	0.627004448778099	0.706943585062939	0.608281492756817	0.610858585835009	0.484833664304174	0.460801770764902	0.62899719423251	0.432042957039933	0.621077535531063	0.647956431499615	0.701861841860622	0.729986765598243	0.703526240950288	0.621039013380659	0.768738776291305	0.637625664915822	0.600075476556774	0.648723872754996	0.567706929948554	0.594882330110087	0.656943060518193	0.571606668797717	0.634860564883388	0.664759016649833	0.492583683305675	0.412065665779623	0.665291339057184	0.699084420374539	0.62949784496567	0.573368284719126	0.52596029378304	0.562658237557074	0.439318673967969	0.642810007103432	0.563462593359267	0.703480692465933	0.643720274102837	0.704271724343519	0.539478726605783	0.534281387926323	0.548406443990985	0.681067072350809	0.582346614775659	0.63968053515055	0.769324275908818	0.616248803620412	0.415208216804329	0.600579751439589	0.528842494641706	0.469847147409092	0.528691963183073	0.413508113263243	0.742350481184671	0.744456565893578	0.560522004194836	0.545365498805321	0.707171328723345	0.545807578125003	0.690425825530475	0.557682172158913	0.630305593826355	0.588612869997037	0.54978856168776	0.552421529221043	0.681269021434096	0.537746942418241	0.706821795701724	0.68178064069051	0.689954502082925	0.714825572204128	0.638657207466259	0.749951757704402	0.647224430899714	0.481059641986676	0.661904539334872	0.730909173156742	0.624785253742658	0.656254191661038	0.631199023717569	0.669329014080339	0.603557371443415	0.669072885283867	0.727223896512479	0.713146390865322	0.688271264100747	0.616790309855058	0.705125114151094	0.788193782387473	0.506970913125329	0.638527001541696	0.724286905818462	0.575857903071868	0.626007677858796	0.748132793018089	0.685639443234504	0.700122751623695	0.73864632288465	0.608184607330112	0.576393708855462	0.5878636738824	0.731473225791192
"CD003"	0.751414706188222	0.412040126484137	0	0.54872261499887	0.390413601103693	0.703962379804543	0.554267449552759	0.680698408509647	0.485132204697814	0.40862295474314	0.352806862491222	0.50327508337269	0.59291041011575	0.55495292853529	0.379622538831781	0.766762534584919	0.600526104478068	0.700822182842026	0.740144699250583	0.522752949994449	0.375785113946907	0.664964994496443	0.586491999050733	0.652768701915351	0.732824721069264	0.679643129902914	0.593361386742175	0.529368560169005	0.576707625468567	0.345809494228626	0.60485553814076	0.635876838170869	0.329698331854898	0.594271618886926	0.392671715305592	0.597863688478941	0.559552713726829	0.614395035209932	0.443042014666786	0.768813266404405	0.523399064513181	0.578886264270171	0.323303481494586	0.561790215203658	0.366948918091355	0.51927774406935	0.667198481327496	0.661890331641288	0.662163103735568	0.738080407254302	0.580743868843633	0.373277629220654	0.556463323206238	0.325685003262169	0.561777740072767	0.555756962079248	0.576372466289145	0.489586523526569	0.632787476541144	0.333759231657288	0.589109133281487	0.414782098109167	0.430721139764847	0.46018843494105	0.552151281460193	0.465543081462191	0.705349322994884	0.547666351801127	0.502910551268489	0.615463699696034	0.33782781051932	0.569724886805784	0.589701650458351	0.56530932340487	0.576466034862726	0.399146836184156	0.555546251727276	0.355384434543753	0.481625774789236	0.545575026698763	0.591702206545779	0.62104965551667	0.41770668939048	0.497365812349036	0.592681547813657	0.575334303731191	0.596728983936601	0.642566716205521	0.646567147001907	0.649228446499064	0.58197147439992	0.376047820825852	0.463875121565567	0.657851561751448	0.574348608527657	0.694043461937459	0.603414095710358	0.555205336566587	0.406287729015326	0.371727458017923	0.54600357680402	0.354441516161478	0.634222270468664	0.638682048178326	0.725208216010531	0.669687672911546	0.693025896565933	0.589084986815487	0.78253546367229	0.590496830200124	0.600231728238557	0.616665307543514	0.537596038750415	0.565260052023336	0.659819464794172	0.540123026782066	0.578065259670813	0.598939711187607	0.440884014956216	0.417431660624557	0.605429716055143	0.695538384826607	0.630477174211331	0.581957124493333	0.556790742264208	0.481018239764043	0.395106189387491	0.554198473162074	0.597976544154759	0.696111815036389	0.696088186753823	0.666623314794591	0.380965271526065	0.424982181704266	0.555378599347968	0.673100407232265	0.561119204294196	0.577656192004998	0.784934490065484	0.633473123009356	0.365729702271967	0.50324373532351	0.469541928957393	0.490650179457035	0.425138564050209	0.336652433217323	0.67732786001562	0.679194475167322	0.501033131189391	0.530576273792921	0.767721005213367	0.442306989357987	0.670400908678003	0.46854793925271	0.660878445491614	0.568518937320608	0.482772672835223	0.490074561467454	0.674190913006056	0.521678531708442	0.64997888834479	0.660738508908657	0.69631064552143	0.641495048334392	0.607776409988578	0.760508703699098	0.612924939258516	0.491016758746726	0.62540550511835	0.736441130057105	0.612070569805799	0.658718014665654	0.65410076051741	0.581211904360779	0.603500628032893	0.627556250088702	0.735074034429326	0.716171356966519	0.676503176801764	0.598289956326847	0.696366858434753	0.842132098730184	0.548611809004447	0.656075340571042	0.745173132883938	0.561029093488131	0.593416179466993	0.736342980645339	0.663238375451187	0.753076816239917	0.74375310062892	0.603774501903552	0.4929073067899	0.572735197504817	0.739939116646325
"CD004"	0.72772841917025	0.603372164811989	0.54872261499887	0	0.523122438809881	0.719173544482608	0.392346534984738	0.68573408513804	0.679038971891819	0.505014832512772	0.538290825636661	0.285625913453196	0.574955300362251	0.489027978407362	0.474145909829067	0.712873156408756	0.397672339972597	0.642771288641597	0.70975329671403	0.459897810768861	0.507341336953178	0.398051851004061	0.284756655890986	0.724300976944033	0.731698259746372	0.477832454329267	0.502863777316055	0.270444234887863	0.687583751572435	0.493396840158348	0.322748218624637	0.49948909809868	0.514194577371428	0.540454703639022	0.391469094161238	0.335467327989392	0.495850427928481	0.382534889867988	0.547785674139126	0.799332203010965	0.235860605784126	0.492235134845989	0.47440713418847	0.635909628671923	0.383265126386732	0.387773722928239	0.709921626822602	0.593409374712592	0.393502509893756	0.766302287676581	0.382213671969325	0.456551049423461	0.425150712058391	0.53224047487513	0.357477437799369	0.395622425905003	0.644877347925549	0.362421729893711	0.312903015020799	0.486675278244592	0.422764643561041	0.573055190807178	0.413636734447241	0.446047231259093	0.589018292155992	0.33081989974061	0.459810612675517	0.522487525703046	0.30383373438481	0.666346539543678	0.527293628048143	0.32865586650422	0.578088390426756	0.557439797598224	0.437893976250709	0.43878175441215	0.415198913249769	0.6199940915825	0.417884715109751	0.516830694369882	0.420780968026972	0.49177144933698	0.476970558699911	0.418003607487923	0.410011806400767	0.592335114690683	0.346403655820826	0.415043832831773	0.470621213195598	0.573199716779127	0.368749249467923	0.500032272453152	0.430536205041447	0.5912248387501	0.418193055494678	0.678308698704062	0.524937368424322	0.345350386341808	0.424919633957437	0.494636360968096	0.441672733002895	0.431541282280193	0.447655883477548	0.60751234673483	0.744024905854145	0.404767675060234	0.576300879848631	0.383271502354243	0.81013743055122	0.456891302207176	0.357947739180102	0.348614595593579	0.391152399707816	0.573957321905466	0.637284553155786	0.552419692831497	0.376472104167191	0.499926618842899	0.385280403475274	0.632463325221095	0.449006927804876	0.505782110312765	0.609402058912882	0.585318722924988	0.446748678268481	0.436980029437206	0.567033619441719	0.391256866875347	0.465347616973901	0.579748355116869	0.485060392172866	0.415668567049406	0.42943578737143	0.45078927642046	0.583349793220183	0.378344504980541	0.342442494621433	0.407346699433348	0.810419787699743	0.367754578489622	0.468065710536791	0.449926573288709	0.325250765105912	0.560685519910591	0.384790752321975	0.521331364424439	0.434527461244796	0.436358611875415	0.456867344954607	0.441597659947036	0.796185581018886	0.454454088530809	0.584832832245233	0.597568267885905	0.484044701569211	0.62735091073893	0.347624629536475	0.360036696027796	0.500598539470866	0.448159605473642	0.405430158073725	0.313333112660678	0.394137536008335	0.41242861951569	0.324837871924441	0.758136319788187	0.524382918711119	0.6667073140528	0.550928746353425	0.727881242558805	0.526160754227909	0.641415300608458	0.619473897455282	0.697971406020179	0.532181907539083	0.56636897324997	0.607471711732685	0.618447624414151	0.595481477201982	0.586231917026872	0.570949366099556	0.852815239277908	0.622815167686302	0.624306417978576	0.621996696622498	0.592458664728796	0.612413829593839	0.685421715684129	0.651275229380031	0.721172458427431	0.705869187778245	0.562475200670655	0.562297455402997	0.545863343379356	0.605291721339347
"CD005"	0.675373532341105	0.415492284985937	0.390413601103693	0.523122438809881	0	0.718087105458621	0.556893671640606	0.679811241105627	0.316301734520395	0.301260528592903	0.239884765349094	0.509981863404201	0.595380953623358	0.544855559810338	0.444485696480107	0.715774261044467	0.578650404534794	0.6409108521397	0.688157341415005	0.545908030268069	0.341305412215746	0.651901759435313	0.528146511069828	0.690475626657446	0.681914569463964	0.622325956365088	0.546403039284353	0.517007043758024	0.656489554063918	0.238239273244465	0.582794603538996	0.606795402871261	0.29158196211823	0.581597038284906	0.434627431686629	0.518491461066045	0.541074663470975	0.56071904496846	0.507706169596862	0.730296764007986	0.514907802810953	0.573704182419083	0.2795060704998	0.620361185935936	0.360679742496478	0.457024700200272	0.68183122034657	0.635113032282758	0.64115839610106	0.724235933007373	0.538139121412119	0.420208684503582	0.530414006800619	0.297406633281047	0.575233929872458	0.519360916826062	0.516210924498186	0.450817810406804	0.580170052274569	0.301025417021595	0.553236730799889	0.404848779803745	0.459751985199155	0.484315353545719	0.619628233875207	0.503019755810757	0.640338040593954	0.56876895865377	0.505953554077229	0.683361992394469	0.335085723744757	0.547154308802504	0.577788155153468	0.519186363693723	0.572881451471553	0.335191855965551	0.512349429206827	0.406984433736682	0.47193350346631	0.585117370505131	0.55297743805067	0.606719867660829	0.443338966861663	0.465994700711337	0.563797723079726	0.598069482523467	0.55332986410998	0.600912012956677	0.608005852538926	0.594585889788187	0.567343705160064	0.317354384039452	0.4602797530957	0.683758893987325	0.564993006245774	0.656253199086742	0.574682285100696	0.556455217837494	0.399813850966593	0.393985124600998	0.570224876320376	0.347301411773294	0.56242085190755	0.625948148299592	0.669184212008672	0.666553553181519	0.64345814403473	0.572867578176095	0.774066623300747	0.588826364937887	0.53284820408424	0.540880145540861	0.511728913941177	0.595473553147207	0.668975060209393	0.586006498669642	0.584524889898244	0.622569051044522	0.428495674536476	0.35843428754962	0.618803586746545	0.644460722528079	0.598412420314232	0.592102337456669	0.480202889892902	0.420689917495928	0.370479470761598	0.578980235097187	0.509599590690298	0.626670586063135	0.601803930453669	0.643145401021056	0.40885764970079	0.424054037292148	0.544120503760113	0.626796499138373	0.523164404480602	0.54051866397175	0.774851038362931	0.592022945211011	0.32705961417637	0.52096965812295	0.426627462212145	0.472341848504508	0.385206049868473	0.320712234254087	0.675865441836143	0.67797608456451	0.52469185445929	0.536277655230932	0.73028622559213	0.40605127290894	0.620450892777166	0.429655211338572	0.628597310755383	0.530859656153765	0.473863153507548	0.483907090288831	0.647742682798456	0.511910688962038	0.635920049511606	0.595729402108418	0.667234850929648	0.636808557696964	0.576002452147046	0.772616696342153	0.59412966355078	0.390715965712559	0.591474932015581	0.742511368554051	0.587562354662777	0.666836477103621	0.629304226566475	0.680787727797963	0.589059899892071	0.613049874695185	0.706641671613862	0.70119915851284	0.641569849924031	0.527319849314492	0.696612938294738	0.82099482987006	0.513373787977442	0.636068775463714	0.69856482411981	0.558364734780125	0.562895162551713	0.716241874050969	0.649772212711563	0.746700083424923	0.72153575389387	0.575908431501995	0.485647115714414	0.57553152611079	0.717553371396753
"CD006"	0.757394546970409	0.73011722739549	0.703962379804543	0.719173544482608	0.718087105458621	0	0.615492191435772	0.126828344904462	0.82278599786433	0.690471744261329	0.621407772177303	0.65647717463361	0.660321084575056	0.435597307103867	0.682691050896426	0.766009113332723	0.679743271661776	0.762655012389174	0.733725632025685	0.666484786951689	0.736845561314267	0.637267589824712	0.739196261816514	0.55621226285303	0.752298143559493	0.736203143877717	0.709239420633961	0.683550542183396	0.792689943177558	0.701280815393899	0.695250720923766	0.476500731203378	0.648282962655902	0.55416896327689	0.612595590699829	0.732630341993054	0.501126087082305	0.714205415179762	0.66455605642922	0.787615313540745	0.726870188829266	0.564871519325595	0.63371432706109	0.445061485395306	0.679711902269013	0.728238236983901	0.706270426101429	0.371717989185827	0.561246168752151	0.788644214544202	0.735114542145989	0.727442722943813	0.529727465235581	0.718143919012459	0.622597311269609	0.66986213325795	0.774963836747599	0.743211139362583	0.748091367582889	0.729739532473581	0.562982638993059	0.731619115535539	0.643367540246991	0.584777393239784	0.735101536248257	0.717117456733445	0.726117464865761	0.602363453049102	0.692158632786696	0.694179514471391	0.720386325568128	0.730668670317367	0.693439524369695	0.751905241270725	0.564299433006981	0.7029661852717	0.640551575376779	0.737325911250001	0.724545022813706	0.551020912999511	0.672324900257515	0.477902559295323	0.539898459223709	0.719244459330624	0.75141362313075	0.681206906608446	0.722588665147518	0.654681564237613	0.749936286780766	0.43012887120223	0.686640108730857	0.731515639911439	0.55134204467172	0.259899423345884	0.546344146402571	0.747395524653747	0.764736563167786	0.714593580075517	0.692759200408257	0.634115735754738	0.489745860194392	0.682241063242262	0.70683537535992	0.553187273267732	0.757709875304497	0.504466402121764	0.74567439113015	0.57019338713266	0.829591835496287	0.48552410308507	0.73405828443061	0.731598602127639	0.649342493490639	0.444457472585203	0.60867523439485	0.584487467187555	0.561578050174015	0.574577444728452	0.648284167051404	0.771653155639001	0.506514426991744	0.734605545398519	0.506987318643921	0.674746003429538	0.716269053836536	0.704144395563615	0.726955001176708	0.564043257605313	0.737695793712413	0.755682875320738	0.724250884323422	0.615255212023432	0.643594496694308	0.67498693077423	0.74557157922946	0.744335142224678	0.741699493774996	0.711023290597898	0.826987599611273	0.736610285299048	0.733664181402847	0.554493851744909	0.653726493694738	0.665250492496367	0.680015556721519	0.643930146248638	0.569164599844229	0.564131511355568	0.621595479863418	0.728293774660375	0.778601115037253	0.6666609721893	0.724205196519001	0.751601149200554	0.692004782572681	0.748201938211724	0.681494376850508	0.668083678630285	0.542434334335529	0.659184994290813	0.553801836615668	0.715545508799403	0.751135324921739	0.500631668742226	0.650440729816846	0.729847744589839	0.773558443570299	0.784138631860794	0.776887586649909	0.819764742283587	0.759926359189201	0.79954801411492	0.735206538807427	0.754213946535484	0.772555519691746	0.767050209867615	0.766079203244657	0.779285077311033	0.779023001795504	0.77680436165776	0.772073027171433	0.769556851000815	0.765892880176697	0.722741432626243	0.757813538005561	0.760382722326958	0.780825114050114	0.736637713715406	0.783775523746835	0.711076173161718	0.7297378885454	0.776323137842915	0.766088234115707	0.778275791043028	0.781588605557892
"CD007"	0.645767404290691	0.605460946978029	0.554267449552759	0.392346534984738	0.556893671640606	0.615492191435772	0	0.569410691415024	0.724338106609199	0.492719231568054	0.50680249458193	0.349062480702684	0.591118238783747	0.450529930209235	0.43752691407476	0.621557364206636	0.47062662643509	0.609364164815813	0.632853523660553	0.4261029540112	0.551647154546796	0.363260063318704	0.389719811041708	0.607441286803058	0.698668139406075	0.512770085832334	0.462834190599708	0.332382457767366	0.663029129830369	0.489053583540811	0.441435182833413	0.339622420928115	0.476963045550213	0.395852473783754	0.396239497819041	0.363231036792947	0.395760698433598	0.453346841440804	0.496807409027766	0.763127112417832	0.40255210331658	0.423154290966566	0.478835041162831	0.528678762128703	0.420154564836901	0.485206833937794	0.684623273826562	0.509725745536241	0.428042780415754	0.745534354896153	0.419237127006229	0.506241295326875	0.374090418956238	0.565722327229658	0.363757111781873	0.385621454425326	0.648127641048391	0.429201748735825	0.48283884579359	0.534393016302988	0.312825355818699	0.574016953228462	0.349712695410178	0.339217689919734	0.562520528113329	0.317061945237762	0.549034421505431	0.403877734482348	0.300852230516917	0.609871513336359	0.545397635566255	0.391588926007454	0.474763814939063	0.589249751603593	0.33209156564632	0.479563497615135	0.36282148962949	0.589142138931383	0.415075580068931	0.490801952015383	0.377486523377365	0.416005754442671	0.475584313138426	0.402999199332566	0.50073073505058	0.562727437877224	0.437757445191876	0.40345703699591	0.431996594737408	0.412122709207276	0.31630311789207	0.562929875297851	0.35524511360988	0.525505020432164	0.38045269891714	0.676999848908534	0.56569678802079	0.367011216503992	0.475198223767632	0.488802921770933	0.300839058037134	0.430336600258388	0.372546043191306	0.442538932066595	0.717460924216582	0.444803456367588	0.61529178823945	0.342506653328736	0.798860697479873	0.308943387514292	0.45686382816607	0.413193084225277	0.331271029572568	0.473305666689997	0.438441365870169	0.462902955820635	0.342150165772773	0.432152159568193	0.341863723442474	0.639934024523202	0.419813586406938	0.549105954220118	0.420818315237457	0.515791397842617	0.48422149536225	0.484486759737599	0.614498666023969	0.311950035755389	0.502162347868445	0.587427326405328	0.424412327013806	0.42922413720427	0.413699310600677	0.511338626671329	0.62058796819747	0.498801172800176	0.465406216305489	0.37500388452484	0.806151444175088	0.4782541704223	0.466654135047458	0.370507143988623	0.371710307830574	0.51365832320521	0.418277369588141	0.499017814242335	0.462385093742561	0.46466845471859	0.412241397029615	0.468863360952496	0.740440802915786	0.467482765812058	0.593690575008695	0.612140894746992	0.48910668071647	0.617615455336012	0.363353211332852	0.242548675627264	0.420237293036414	0.370776290423187	0.318487166579803	0.477154425737575	0.538267328696491	0.419284952335325	0.346671378896596	0.721007836310659	0.58203747287811	0.67149794886	0.580490917217101	0.739361854198174	0.554356780726461	0.655339350457376	0.547772335935408	0.663391260847384	0.559719748327786	0.596426075102913	0.637182973464027	0.636451480024393	0.591225893390879	0.608008865039949	0.60846982363746	0.796429931877028	0.624411972519431	0.61165144872948	0.60612976711748	0.619725053608608	0.635688608686618	0.676422537413306	0.648977730260518	0.66592743933316	0.676023347233466	0.588845932505903	0.603123271458069	0.602914527000602	0.624126380598563
"CD008"	0.739847514033429	0.704742415175068	0.680698408509647	0.68573408513804	0.679811241105627	0.126828344904462	0.569410691415024	0	0.796225298402727	0.66994635709818	0.571670805353138	0.624082600716443	0.6266801464818	0.378711538011297	0.651801217848063	0.747259026517424	0.622441033422308	0.726959140011716	0.717585699933039	0.649045371350197	0.708812267905526	0.599771706044738	0.70825912420537	0.524283790901195	0.726342058996085	0.670141102901435	0.651411742157881	0.613310333251487	0.771866716525222	0.680578661814389	0.622545924038058	0.435737075136545	0.634064690381833	0.536649104746341	0.591936962298476	0.693954595988375	0.429652734826806	0.669539404739143	0.604493843677509	0.766890052912659	0.684985454103899	0.483450361997632	0.589983587385141	0.425020925897897	0.654735794275538	0.677160598789058	0.65832208150003	0.32395055393858	0.517013964837434	0.762988125388334	0.690208439730808	0.694434172884486	0.463045947282395	0.692452995114747	0.579657502930138	0.630755823918678	0.738851412864246	0.706850976892152	0.694031084178183	0.706032011585497	0.524776813952685	0.694805494426195	0.591946093766145	0.535239064323412	0.700249365782357	0.684044372449552	0.676459849174074	0.58460756278466	0.643853184150717	0.681124384624252	0.682797295343836	0.663492657284415	0.659041463814123	0.703159525702051	0.5415047264257	0.68387051594663	0.612444036288586	0.726303066756622	0.690179286488669	0.538754946504116	0.628173855923844	0.414799437755011	0.517205903914018	0.652104538188497	0.688719933894162	0.658046707464641	0.647661546571105	0.577998969994452	0.693068894094251	0.362574522932683	0.654401851844534	0.69643867001047	0.513177721592949	0.21364606219391	0.535018617354372	0.709018511520014	0.728604857199543	0.660995188762107	0.651831523349985	0.617248157475516	0.456749617019882	0.630489655263773	0.647579229720707	0.522945989442843	0.704593031777407	0.464142353847972	0.678927505426757	0.531396399431846	0.8058581421946	0.456740971732967	0.673882025198295	0.69437032243478	0.569764337681686	0.421986882682884	0.572673268975335	0.547464356599266	0.507939803887128	0.55480498357445	0.587954987358879	0.74603854894917	0.417432344770809	0.699886900051598	0.461035008899851	0.644306548861519	0.66187086924145	0.66180501741677	0.709981229236905	0.531349922626246	0.67183386977984	0.693061221707729	0.667723606773817	0.529319850531474	0.600158679844442	0.618257822738494	0.724473245382201	0.683865325308975	0.663365179262382	0.66557790377524	0.803308510888053	0.656654940703812	0.699593196768688	0.522044540115434	0.613062256189023	0.660440769448321	0.62717496366546	0.606801191638008	0.506997862705646	0.502142312034496	0.563401734882954	0.654700260402906	0.764611367266026	0.604580385688157	0.661332797225751	0.709729821031773	0.6662899558435	0.721903402921069	0.610347373786116	0.631822699802298	0.500720373587579	0.601838588725847	0.50967291992296	0.686842928455886	0.661769345765651	0.457575546484578	0.591162742257468	0.712087776986697	0.761158357942393	0.754264058701047	0.742993140366186	0.793689974826077	0.732503178528116	0.772493862178832	0.706097755712378	0.740093374857375	0.740871393169181	0.74811707016053	0.750674610710875	0.745500681695733	0.744404039958321	0.742011746489189	0.759085274634162	0.800470187908079	0.745540326450658	0.70789226690552	0.739547122656811	0.748050087525492	0.7440209783193	0.719556723619592	0.749414890743958	0.686447315190707	0.702048738256967	0.73828872040895	0.743175406463165	0.740700445328676	0.746255688292446
