#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	99.99723999999999
d__Bacteria;p__Proteobacteria	18.1603
d__Bacteria;p__Firmicutes_A	49.685019999999994
d__Bacteria;p__Actinobacteriota	15.22558
d__Bacteria;p__Firmicutes_C	13.092929999999999
d__Bacteria;p__Firmicutes	2.9316799999999996
d__Bacteria;p__Bacteroidota	0.8348099999999999
d__Bacteria;p__Desulfobacterota_I	0.04677
d__Bacteria;p__Patescibacteria	0.01906
d__Bacteria;p__Fusobacteriota	0.00109
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	18.1603
d__Bacteria;p__Firmicutes_A;c__Clostridia	49.685019999999994
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	9.07202
d__Bacteria;p__Firmicutes_C;c__Negativicutes	13.092929999999999
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	6.153560000000001
d__Bacteria;p__Firmicutes;c__Bacilli	2.9316799999999996
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.8348099999999999
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	0.04677
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.01906
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	0.00109
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	18.15098
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	47.50972999999999
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	9.07202
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	13.092929999999999
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	6.153560000000001
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	2.46073
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	1.6071900000000001
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.8348099999999999
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	0.52356
d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A	0.10904
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	0.34045000000000003
