#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	99.95325999999999
d__Bacteria;p__Actinobacteriota	23.89558
d__Bacteria;p__Firmicutes_A	59.24718999999999
d__Bacteria;p__Bacteroidota	8.803079999999998
d__Bacteria;p__Firmicutes_C	2.6986200000000005
d__Bacteria;p__Firmicutes	3.9068399999999994
d__Bacteria;p__Proteobacteria	1.02904
d__Bacteria;p__Desulfobacterota_I	0.36682
d__Bacteria;p__Fusobacteriota	0.00304
d__Bacteria;p__Patescibacteria	0.00305
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	22.936899999999998
d__Bacteria;p__Firmicutes_A;c__Clostridia	59.24718999999999
d__Bacteria;p__Bacteroidota;c__Bacteroidia	8.803079999999998
d__Bacteria;p__Firmicutes_C;c__Negativicutes	2.6986200000000005
d__Bacteria;p__Firmicutes;c__Bacilli	3.9068399999999994
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	1.025
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	0.95868
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	0.36682
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.00404
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	0.00304
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.00305
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	22.929969999999997
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	23.270959999999995
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	33.01649999999999
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	8.802919999999999
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381	2.65817
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	2.5994200000000003
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	2.6943199999999994
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.89215
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	0.95868
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	1.20546
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales	0.36682
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	0.29467000000000004
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales	0.0992
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.13285
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales	0.0068
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales	0.00591
d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A	0.00436
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.00404
