#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	100.00005
d__Bacteria;p__Proteobacteria	73.34638
d__Bacteria;p__Firmicutes_A	6.95838
d__Bacteria;p__Firmicutes	11.317910000000003
d__Bacteria;p__Actinobacteriota	7.52063
d__Bacteria;p__Patescibacteria	0.6380099999999999
d__Bacteria;p__Firmicutes_C	0.16477
d__Bacteria;p__Bacteroidota	0.05397
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	73.34638
d__Bacteria;p__Firmicutes_A;c__Clostridia	6.95838
d__Bacteria;p__Firmicutes;c__Bacilli	11.317910000000003
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	7.108569999999999
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	0.41206
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.6380099999999999
d__Bacteria;p__Firmicutes_C;c__Negativicutes	0.16477
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.05397
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	73.34638
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	5.91761
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	9.638910000000003
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	6.5167399999999995
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	1.32548
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales	0.5117
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	0.41206
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	0.5985400000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales	0.40695
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	0.35352
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.6380099999999999
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	0.16477
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.05397
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales	0.08013
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales	0.03528
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	73.34638
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	4.74681
