#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	99.97277000000001
d__Bacteria;p__Firmicutes_A	73.63922000000002
d__Bacteria;p__Verrucomicrobiota	7.90978
d__Bacteria;p__Actinobacteriota	8.82901
d__Bacteria;p__Firmicutes	8.914510000000002
d__Bacteria;p__Bacteroidota	0.6446999999999999
d__Bacteria;p__Patescibacteria	0.02411
d__Bacteria;p__Firmicutes_C	0.01144
d__Bacteria;p__Firmicutes_A;c__Clostridia	73.63922000000002
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	7.90978
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	7.426019999999999
d__Bacteria;p__Firmicutes;c__Bacilli	8.914510000000002
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	1.40299
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.6446999999999999
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.02411
d__Bacteria;p__Firmicutes_C;c__Negativicutes	0.01144
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	57.539780000000015
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	7.90978
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77	7.748589999999999
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	7.426019999999999
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	4.986070000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	7.044720000000001
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	1.64707
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39	2.22425
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	1.39113
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	1.19739
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.6446999999999999
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales	0.09387999999999999
d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A	0.02119
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	0.03593
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.02411
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales	0.01144
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales	0.01186
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales	0.00566
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales	0.00488
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381	0.00432
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	57.51248000000001
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	7.90978
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508	7.748589999999999
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	6.23876
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	4.870800000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	4.214580000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	2.37146
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae	1.59548
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660	2.22425
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	1.15694
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae	1.28819
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.47138
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.44299
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	0.7260099999999999
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.5889399999999999
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.08381
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74	0.08501
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	0.05159
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae	0.10294
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.03146
d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae	0.02119
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.01922
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae	0.01714
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.03654
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274	0.01538
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae	0.018789999999999998
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae	0.01352
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	0.03032
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	0.01144
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae	0.01027
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae	0.01186
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	0.00993
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae	0.01192
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272	0.00576
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae	0.00566
