#mpa_vOct22_CHOCOPhlAnSGB_202212
#clade_name	relative_abundance
d__Bacteria	100.00004999999997
d__Bacteria;p__Firmicutes_A	79.16908999999998
d__Bacteria;p__Actinobacteriota	11.86066
d__Bacteria;p__Firmicutes_C	6.03944
d__Bacteria;p__Firmicutes	1.96954
d__Bacteria;p__Bacteroidota	0.72712
d__Bacteria;p__Proteobacteria	0.17774
d__Bacteria;p__Desulfobacterota_I	0.02338
d__Bacteria;p__Fusobacteriota	0.01292
d__Bacteria;p__Patescibacteria	0.01284
d__Bacteria;p__Verrucomicrobiota	0.00732
d__Bacteria;p__Firmicutes_A;c__Clostridia	79.16908999999998
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	10.24434
d__Bacteria;p__Firmicutes_C;c__Negativicutes	6.03944
d__Bacteria;p__Firmicutes;c__Bacilli	1.96954
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	1.6163199999999998
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.72712
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.17774
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	0.02338
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	0.01292
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.01284
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	0.00732
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	60.44103999999999
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	10.24289
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales	5.39695
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	18.64238
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	1.73327
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	1.6163199999999998
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.72712
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales	0.42214
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.23627
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	0.22035
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.10628000000000001
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.07146
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	0.08563
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales	0.02338
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	0.01292
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.01284
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	0.00732
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales	0.00145
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales	4e-05
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	51.06725999999999
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274	9.34696
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae	10.06213
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae	5.39695
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	11.982940000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	4.44368
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	2.04277
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae	1.67009
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	0.78148
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.6919500000000001
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	0.42214
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.75464
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.23601
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae	0.17678
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.10628000000000001
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.06841
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae	0.18076000000000003
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	0.06235
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.17298999999999998
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	0.06318
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae	0.04357
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	0.08266
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae	0.02682
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	0.02338
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.02328
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__UMGS124	0.01785
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.01292
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.01189
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae	0.01119
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	0.00732
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae	0.00305
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.00297
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae	0.00165
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae	0.00145
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.00026
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae	4e-05
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A	20.481689999999997
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter	11.1412
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274	9.34696
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium	10.06213
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas	5.39695
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	5.321750000000001
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E	3.79838
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger	6.64778
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes	3.03452
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum	3.03203
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A	2.62475
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter	2.13074
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum	2.04277
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus	1.34021
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium	0.90001
